orderNumber,orderLineNumber,customerNumber,employeeNumber,productCode,status,quantityOrdered,priceEach,sales_amount,origin,complete_order_number,customer-check,amount,checkNumber,paymentDate
10272,5,157,1216,S18_4027,Shipped,25,126.39,3159.75,spain,10272-5,157-HI618861,35152.12,HI618861,2004-11-19
10272,5,157,1216,S18_4027,Shipped,25,126.39,3159.75,spain,10272-5,157-NN711988,63357.13,NN711988,2004-09-07
10272,6,157,1216,S32_3207,Shipped,45,56.55,2544.75,spain,10272-6,157-HI618861,35152.12,HI618861,2004-11-19
10272,6,157,1216,S32_3207,Shipped,45,56.55,2544.75,spain,10272-6,157-NN711988,63357.13,NN711988,2004-09-07
10273,1,314,1401,S18_3856,Shipped,50,105.87,5293.5,spain,10273-1,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,1,314,1401,S18_3856,Shipped,50,105.87,5293.5,spain,10273-1,314-MD809704,16901.38,MD809704,2004-03-03
10273,2,314,1401,S18_3029,Shipped,34,84.3,2866.2,spain,10273-2,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,2,314,1401,S18_3029,Shipped,34,84.3,2866.2,spain,10273-2,314-MD809704,16901.38,MD809704,2004-03-03
10273,3,314,1401,S24_3816,Shipped,48,83.86,4025.28,spain,10273-3,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,3,314,1401,S24_3816,Shipped,48,83.86,4025.28,spain,10273-3,314-MD809704,16901.38,MD809704,2004-03-03
10273,4,314,1401,S10_4757,Shipped,30,136.0,4080.0,spain,10273-4,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,4,314,1401,S10_4757,Shipped,30,136.0,4080.0,spain,10273-4,314-MD809704,16901.38,MD809704,2004-03-03
10273,5,314,1401,S700_2610,Shipped,42,57.82,2428.44,spain,10273-5,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,5,314,1401,S700_2610,Shipped,42,57.82,2428.44,spain,10273-5,314-MD809704,16901.38,MD809704,2004-03-03
10273,6,314,1401,S24_3151,Shipped,27,84.08,2270.16,spain,10273-6,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,6,314,1401,S24_3151,Shipped,27,84.08,2270.16,spain,10273-6,314-MD809704,16901.38,MD809704,2004-03-03
10273,7,314,1401,S700_1138,Shipped,21,66.0,1386.0,spain,10273-7,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,7,314,1401,S700_1138,Shipped,21,66.0,1386.0,spain,10273-7,314-MD809704,16901.38,MD809704,2004-03-03
10273,8,314,1401,S700_3505,Shipped,40,91.15,3646.0,spain,10273-8,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,8,314,1401,S700_3505,Shipped,40,91.15,3646.0,spain,10273-8,314-MD809704,16901.38,MD809704,2004-03-03
10273,9,314,1401,S700_3962,Shipped,26,89.38,2323.88,spain,10273-9,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,9,314,1401,S700_3962,Shipped,26,89.38,2323.88,spain,10273-9,314-MD809704,16901.38,MD809704,2004-03-03
10273,10,314,1401,S72_3212,Shipped,37,51.32,1898.84,spain,10273-10,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,10,314,1401,S72_3212,Shipped,37,51.32,1898.84,spain,10273-10,314-MD809704,16901.38,MD809704,2004-03-03
10273,11,314,1401,S24_2011,Shipped,22,103.23,2271.06,spain,10273-11,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,11,314,1401,S24_2011,Shipped,22,103.23,2271.06,spain,10273-11,314-MD809704,16901.38,MD809704,2004-03-03
10273,12,314,1401,S18_4522,Shipped,33,72.85,2404.05,spain,10273-12,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,12,314,1401,S18_4522,Shipped,33,72.85,2404.05,spain,10273-12,314-MD809704,16901.38,MD809704,2004-03-03
10273,13,314,1401,S18_3140,Shipped,40,117.47,4698.8,spain,10273-13,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,13,314,1401,S18_3140,Shipped,40,117.47,4698.8,spain,10273-13,314-MD809704,16901.38,MD809704,2004-03-03
10273,14,314,1401,S700_1938,Shipped,21,77.95,1636.95,spain,10273-14,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,14,314,1401,S700_1938,Shipped,21,77.95,1636.95,spain,10273-14,314-MD809704,16901.38,MD809704,2004-03-03
10273,15,314,1401,S18_3259,Shipped,47,87.73,4123.31,spain,10273-15,314-LQ244073,45352.47,LQ244073,2004-08-09
10273,15,314,1401,S18_3259,Shipped,47,87.73,4123.31,spain,10273-15,314-MD809704,16901.38,MD809704,2004-03-03
10274,1,379,1188,S18_1662,Shipped,41,129.31,5301.71,spain,10274-1,379-CA762595,28322.83,CA762595,2005-02-12
10274,1,379,1188,S18_1662,Shipped,41,129.31,5301.71,spain,10274-1,379-FR499138,32680.31,FR499138,2003-09-16
10274,1,379,1188,S18_1662,Shipped,41,129.31,5301.71,spain,10274-1,379-GB890854,12530.51,GB890854,2004-08-02
10274,2,379,1188,S24_2841,Shipped,40,56.86,2274.4,spain,10274-2,379-CA762595,28322.83,CA762595,2005-02-12
10274,2,379,1188,S24_2841,Shipped,40,56.86,2274.4,spain,10274-2,379-FR499138,32680.31,FR499138,2003-09-16
10274,2,379,1188,S24_2841,Shipped,40,56.86,2274.4,spain,10274-2,379-GB890854,12530.51,GB890854,2004-08-02
10274,3,379,1188,S24_3420,Shipped,24,65.09,1562.16,spain,10274-3,379-CA762595,28322.83,CA762595,2005-02-12
10274,3,379,1188,S24_3420,Shipped,24,65.09,1562.16,spain,10274-3,379-FR499138,32680.31,FR499138,2003-09-16
10274,3,379,1188,S24_3420,Shipped,24,65.09,1562.16,spain,10274-3,379-GB890854,12530.51,GB890854,2004-08-02
10274,4,379,1188,S72_1253,Shipped,32,49.66,1589.12,spain,10274-4,379-CA762595,28322.83,CA762595,2005-02-12
10274,4,379,1188,S72_1253,Shipped,32,49.66,1589.12,spain,10274-4,379-FR499138,32680.31,FR499138,2003-09-16
10274,4,379,1188,S72_1253,Shipped,32,49.66,1589.12,spain,10274-4,379-GB890854,12530.51,GB890854,2004-08-02
10274,5,379,1188,S700_2047,Shipped,24,75.13,1803.12,spain,10274-5,379-CA762595,28322.83,CA762595,2005-02-12
10274,5,379,1188,S700_2047,Shipped,24,75.13,1803.12,spain,10274-5,379-FR499138,32680.31,FR499138,2003-09-16
10274,5,379,1188,S700_2047,Shipped,24,75.13,1803.12,spain,10274-5,379-GB890854,12530.51,GB890854,2004-08-02
10275,1,119,1370,S10_1678,Shipped,45,81.35,3660.75,spain,10275-1,119-DB933704,19501.82,DB933704,2004-11-14
10275,1,119,1370,S10_1678,Shipped,45,81.35,3660.75,spain,10275-1,119-LN373447,47924.19,LN373447,2004-08-08
10275,1,119,1370,S10_1678,Shipped,45,81.35,3660.75,spain,10275-1,119-NG94694,49523.67,NG94694,2005-02-22
10275,2,119,1370,S24_1578,Shipped,21,105.94,2224.74,spain,10275-2,119-DB933704,19501.82,DB933704,2004-11-14
10275,2,119,1370,S24_1578,Shipped,21,105.94,2224.74,spain,10275-2,119-LN373447,47924.19,LN373447,2004-08-08
10275,2,119,1370,S24_1578,Shipped,21,105.94,2224.74,spain,10275-2,119-NG94694,49523.67,NG94694,2005-02-22
10275,3,119,1370,S10_4698,Shipped,36,154.93,5577.48,spain,10275-3,119-DB933704,19501.82,DB933704,2004-11-14
10275,3,119,1370,S10_4698,Shipped,36,154.93,5577.48,spain,10275-3,119-LN373447,47924.19,LN373447,2004-08-08
10275,3,119,1370,S10_4698,Shipped,36,154.93,5577.48,spain,10275-3,119-NG94694,49523.67,NG94694,2005-02-22
10275,4,119,1370,S10_2016,Shipped,22,115.37,2538.14,spain,10275-4,119-DB933704,19501.82,DB933704,2004-11-14
10275,4,119,1370,S10_2016,Shipped,22,115.37,2538.14,spain,10275-4,119-LN373447,47924.19,LN373447,2004-08-08
10275,4,119,1370,S10_2016,Shipped,22,115.37,2538.14,spain,10275-4,119-NG94694,49523.67,NG94694,2005-02-22
10275,5,119,1370,S18_2625,Shipped,37,52.09,1927.33,spain,10275-5,119-DB933704,19501.82,DB933704,2004-11-14
10275,5,119,1370,S18_2625,Shipped,37,52.09,1927.33,spain,10275-5,119-LN373447,47924.19,LN373447,2004-08-08
10275,5,119,1370,S18_2625,Shipped,37,52.09,1927.33,spain,10275-5,119-NG94694,49523.67,NG94694,2005-02-22
10275,6,119,1370,S24_2000,Shipped,30,61.7,1851.0,spain,10275-6,119-DB933704,19501.82,DB933704,2004-11-14
10275,6,119,1370,S24_2000,Shipped,30,61.7,1851.0,spain,10275-6,119-LN373447,47924.19,LN373447,2004-08-08
10275,6,119,1370,S24_2000,Shipped,30,61.7,1851.0,spain,10275-6,119-NG94694,49523.67,NG94694,2005-02-22
10275,7,119,1370,S32_1374,Shipped,23,89.9,2067.7,spain,10275-7,119-DB933704,19501.82,DB933704,2004-11-14
10275,7,119,1370,S32_1374,Shipped,23,89.9,2067.7,spain,10275-7,119-LN373447,47924.19,LN373447,2004-08-08
10275,7,119,1370,S32_1374,Shipped,23,89.9,2067.7,spain,10275-7,119-NG94694,49523.67,NG94694,2005-02-22
10275,8,119,1370,S700_2834,Shipped,48,102.04,4897.92,spain,10275-8,119-DB933704,19501.82,DB933704,2004-11-14
10275,8,119,1370,S700_2834,Shipped,48,102.04,4897.92,spain,10275-8,119-LN373447,47924.19,LN373447,2004-08-08
10275,8,119,1370,S700_2834,Shipped,48,102.04,4897.92,spain,10275-8,119-NG94694,49523.67,NG94694,2005-02-22
10275,9,119,1370,S18_2581,Shipped,35,70.12,2454.2,spain,10275-9,119-DB933704,19501.82,DB933704,2004-11-14
10275,9,119,1370,S18_2581,Shipped,35,70.12,2454.2,spain,10275-9,119-LN373447,47924.19,LN373447,2004-08-08
10275,9,119,1370,S18_2581,Shipped,35,70.12,2454.2,spain,10275-9,119-NG94694,49523.67,NG94694,2005-02-22
10275,10,119,1370,S24_4278,Shipped,27,67.38,1819.26,spain,10275-10,119-DB933704,19501.82,DB933704,2004-11-14
10275,10,119,1370,S24_4278,Shipped,27,67.38,1819.26,spain,10275-10,119-LN373447,47924.19,LN373447,2004-08-08
10275,10,119,1370,S24_4278,Shipped,27,67.38,1819.26,spain,10275-10,119-NG94694,49523.67,NG94694,2005-02-22
10275,11,119,1370,S24_1785,Shipped,25,97.38,2434.5,spain,10275-11,119-DB933704,19501.82,DB933704,2004-11-14
10275,11,119,1370,S24_1785,Shipped,25,97.38,2434.5,spain,10275-11,119-LN373447,47924.19,LN373447,2004-08-08
10275,11,119,1370,S24_1785,Shipped,25,97.38,2434.5,spain,10275-11,119-NG94694,49523.67,NG94694,2005-02-22
10275,12,119,1370,S32_4289,Shipped,28,58.47,1637.16,spain,10275-12,119-DB933704,19501.82,DB933704,2004-11-14
10275,12,119,1370,S32_4289,Shipped,28,58.47,1637.16,spain,10275-12,119-LN373447,47924.19,LN373447,2004-08-08
10275,12,119,1370,S32_4289,Shipped,28,58.47,1637.16,spain,10275-12,119-NG94694,49523.67,NG94694,2005-02-22
10275,13,119,1370,S50_1341,Shipped,38,40.15,1525.7,spain,10275-13,119-DB933704,19501.82,DB933704,2004-11-14
10275,13,119,1370,S50_1341,Shipped,38,40.15,1525.7,spain,10275-13,119-LN373447,47924.19,LN373447,2004-08-08
10275,13,119,1370,S50_1341,Shipped,38,40.15,1525.7,spain,10275-13,119-NG94694,49523.67,NG94694,2005-02-22
10275,14,119,1370,S700_1691,Shipped,32,85.86,2747.52,spain,10275-14,119-DB933704,19501.82,DB933704,2004-11-14
10275,14,119,1370,S700_1691,Shipped,32,85.86,2747.52,spain,10275-14,119-LN373447,47924.19,LN373447,2004-08-08
10275,14,119,1370,S700_1691,Shipped,32,85.86,2747.52,spain,10275-14,119-NG94694,49523.67,NG94694,2005-02-22
10275,15,119,1370,S700_3167,Shipped,43,72.0,3096.0,spain,10275-15,119-DB933704,19501.82,DB933704,2004-11-14
10275,15,119,1370,S700_3167,Shipped,43,72.0,3096.0,spain,10275-15,119-LN373447,47924.19,LN373447,2004-08-08
10275,15,119,1370,S700_3167,Shipped,43,72.0,3096.0,spain,10275-15,119-NG94694,49523.67,NG94694,2005-02-22
10275,16,119,1370,S700_2466,Shipped,39,82.77,3228.03,spain,10275-16,119-DB933704,19501.82,DB933704,2004-11-14
10275,16,119,1370,S700_2466,Shipped,39,82.77,3228.03,spain,10275-16,119-LN373447,47924.19,LN373447,2004-08-08
10275,16,119,1370,S700_2466,Shipped,39,82.77,3228.03,spain,10275-16,119-NG94694,49523.67,NG94694,2005-02-22
10275,17,119,1370,S700_4002,Shipped,31,59.96,1858.76,spain,10275-17,119-DB933704,19501.82,DB933704,2004-11-14
10275,17,119,1370,S700_4002,Shipped,31,59.96,1858.76,spain,10275-17,119-LN373447,47924.19,LN373447,2004-08-08
10275,17,119,1370,S700_4002,Shipped,31,59.96,1858.76,spain,10275-17,119-NG94694,49523.67,NG94694,2005-02-22
10275,18,119,1370,S24_3949,Shipped,41,58.0,2378.0,spain,10275-18,119-DB933704,19501.82,DB933704,2004-11-14
10275,18,119,1370,S24_3949,Shipped,41,58.0,2378.0,spain,10275-18,119-LN373447,47924.19,LN373447,2004-08-08
10275,18,119,1370,S24_3949,Shipped,41,58.0,2378.0,spain,10275-18,119-NG94694,49523.67,NG94694,2005-02-22
10276,1,204,1188,S12_3380,Shipped,47,104.52,4912.44,spain,10276-1,204-GC697638,51152.86,GC697638,2004-08-13
10276,1,204,1188,S12_3380,Shipped,47,104.52,4912.44,spain,10276-1,204-IS150005,4424.4,IS150005,2004-09-24
10276,2,204,1188,S24_3371,Shipped,20,58.17,1163.4,spain,10276-2,204-GC697638,51152.86,GC697638,2004-08-13
10276,2,204,1188,S24_3371,Shipped,20,58.17,1163.4,spain,10276-2,204-IS150005,4424.4,IS150005,2004-09-24
10276,3,204,1188,S12_1099,Shipped,50,184.84,9242.0,spain,10276-3,204-GC697638,51152.86,GC697638,2004-08-13
10276,3,204,1188,S12_1099,Shipped,50,184.84,9242.0,spain,10276-3,204-IS150005,4424.4,IS150005,2004-09-24
10276,4,204,1188,S12_3990,Shipped,38,67.83,2577.54,spain,10276-4,204-GC697638,51152.86,GC697638,2004-08-13
10276,4,204,1188,S12_3990,Shipped,38,67.83,2577.54,spain,10276-4,204-IS150005,4424.4,IS150005,2004-09-24
10276,5,204,1188,S18_3482,Shipped,30,139.64,4189.2,spain,10276-5,204-GC697638,51152.86,GC697638,2004-08-13
10276,5,204,1188,S18_3482,Shipped,30,139.64,4189.2,spain,10276-5,204-IS150005,4424.4,IS150005,2004-09-24
10276,6,204,1188,S18_3278,Shipped,38,78.0,2964.0,spain,10276-6,204-GC697638,51152.86,GC697638,2004-08-13
10276,6,204,1188,S18_3278,Shipped,38,78.0,2964.0,spain,10276-6,204-IS150005,4424.4,IS150005,2004-09-24
10276,7,204,1188,S24_4620,Shipped,48,67.1,3220.8,spain,10276-7,204-GC697638,51152.86,GC697638,2004-08-13
10276,7,204,1188,S24_4620,Shipped,48,67.1,3220.8,spain,10276-7,204-IS150005,4424.4,IS150005,2004-09-24
10276,8,204,1188,S18_4721,Shipped,48,120.53,5785.44,spain,10276-8,204-GC697638,51152.86,GC697638,2004-08-13
10276,8,204,1188,S18_4721,Shipped,48,120.53,5785.44,spain,10276-8,204-IS150005,4424.4,IS150005,2004-09-24
10276,9,204,1188,S18_3782,Shipped,33,54.71,1805.43,spain,10276-9,204-GC697638,51152.86,GC697638,2004-08-13
10276,9,204,1188,S18_3782,Shipped,33,54.71,1805.43,spain,10276-9,204-IS150005,4424.4,IS150005,2004-09-24
10276,10,204,1188,S32_2206,Shipped,27,35.4,955.8,spain,10276-10,204-GC697638,51152.86,GC697638,2004-08-13
10276,10,204,1188,S32_2206,Shipped,27,35.4,955.8,spain,10276-10,204-IS150005,4424.4,IS150005,2004-09-24
10276,11,204,1188,S50_4713,Shipped,21,67.53,1418.13,spain,10276-11,204-GC697638,51152.86,GC697638,2004-08-13
10276,11,204,1188,S50_4713,Shipped,21,67.53,1418.13,spain,10276-11,204-IS150005,4424.4,IS150005,2004-09-24
10276,12,204,1188,S24_2360,Shipped,46,61.64,2835.44,spain,10276-12,204-GC697638,51152.86,GC697638,2004-08-13
10276,12,204,1188,S24_2360,Shipped,46,61.64,2835.44,spain,10276-12,204-IS150005,4424.4,IS150005,2004-09-24
10276,13,204,1188,S32_4485,Shipped,38,94.91,3606.58,spain,10276-13,204-GC697638,51152.86,GC697638,2004-08-13
10276,13,204,1188,S32_4485,Shipped,38,94.91,3606.58,spain,10276-13,204-IS150005,4424.4,IS150005,2004-09-24
10276,14,204,1188,S12_2823,Shipped,43,150.62,6476.66,spain,10276-14,204-GC697638,51152.86,GC697638,2004-08-13
10276,14,204,1188,S12_2823,Shipped,43,150.62,6476.66,spain,10276-14,204-IS150005,4424.4,IS150005,2004-09-24
10277,1,148,0,S12_4675,Shipped,28,93.28,2611.0,japan,10277-1,148-BI507030,44380.15,BI507030,2003-04-22
10277,1,148,0,S12_4675,Shipped,28,93.28,2611.0,japan,10277-1,148-DD635282,2611.84,DD635282,2004-08-11
10277,1,148,0,S12_4675,Shipped,28,93.28,2611.0,japan,10277-1,148-ME497970,3516.04,ME497970,2005-03-27
10278,1,112,1166,S24_1628,Shipped,35,48.8,1708.0,spain,10278-1,112-BO864823,14191.12,BO864823,2004-12-17
10278,1,112,1166,S24_1628,Shipped,35,48.8,1708.0,spain,10278-1,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,1,112,1166,S24_1628,Shipped,35,48.8,1708.0,spain,10278-1,112-ND748579,33347.88,ND748579,2004-08-20
10278,2,112,1166,S18_1589,Shipped,23,107.02,2461.46,spain,10278-2,112-BO864823,14191.12,BO864823,2004-12-17
10278,2,112,1166,S18_1589,Shipped,23,107.02,2461.46,spain,10278-2,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,2,112,1166,S18_1589,Shipped,23,107.02,2461.46,spain,10278-2,112-ND748579,33347.88,ND748579,2004-08-20
10278,3,112,1166,S18_2870,Shipped,39,117.48,4581.72,spain,10278-3,112-BO864823,14191.12,BO864823,2004-12-17
10278,3,112,1166,S18_2870,Shipped,39,117.48,4581.72,spain,10278-3,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,3,112,1166,S18_2870,Shipped,39,117.48,4581.72,spain,10278-3,112-ND748579,33347.88,ND748579,2004-08-20
10278,4,112,1166,S18_3685,Shipped,31,114.44,3547.64,spain,10278-4,112-BO864823,14191.12,BO864823,2004-12-17
10278,4,112,1166,S18_3685,Shipped,31,114.44,3547.64,spain,10278-4,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,4,112,1166,S18_3685,Shipped,31,114.44,3547.64,spain,10278-4,112-ND748579,33347.88,ND748579,2004-08-20
10278,5,112,1166,S18_1984,Shipped,29,118.07,3424.03,spain,10278-5,112-BO864823,14191.12,BO864823,2004-12-17
10278,5,112,1166,S18_1984,Shipped,29,118.07,3424.03,spain,10278-5,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,5,112,1166,S18_1984,Shipped,29,118.07,3424.03,spain,10278-5,112-ND748579,33347.88,ND748579,2004-08-20
10278,6,112,1166,S18_1129,Shipped,34,114.65,3898.1,spain,10278-6,112-BO864823,14191.12,BO864823,2004-12-17
10278,6,112,1166,S18_1129,Shipped,34,114.65,3898.1,spain,10278-6,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,6,112,1166,S18_1129,Shipped,34,114.65,3898.1,spain,10278-6,112-ND748579,33347.88,ND748579,2004-08-20
10278,7,112,1166,S18_3232,Shipped,42,167.65,7041.3,spain,10278-7,112-BO864823,14191.12,BO864823,2004-12-17
10278,7,112,1166,S18_3232,Shipped,42,167.65,7041.3,spain,10278-7,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,7,112,1166,S18_3232,Shipped,42,167.65,7041.3,spain,10278-7,112-ND748579,33347.88,ND748579,2004-08-20
10278,8,112,1166,S24_2972,Shipped,31,37.38,1158.78,spain,10278-8,112-BO864823,14191.12,BO864823,2004-12-17
10278,8,112,1166,S24_2972,Shipped,31,37.38,1158.78,spain,10278-8,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,8,112,1166,S24_2972,Shipped,31,37.38,1158.78,spain,10278-8,112-ND748579,33347.88,ND748579,2004-08-20
10278,9,112,1166,S24_3856,Shipped,25,136.22,3405.5,spain,10278-9,112-BO864823,14191.12,BO864823,2004-12-17
10278,9,112,1166,S24_3856,Shipped,25,136.22,3405.5,spain,10278-9,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,9,112,1166,S24_3856,Shipped,25,136.22,3405.5,spain,10278-9,112-ND748579,33347.88,ND748579,2004-08-20
10278,10,112,1166,S18_1889,Shipped,29,73.15,2121.35,spain,10278-10,112-BO864823,14191.12,BO864823,2004-12-17
10278,10,112,1166,S18_1889,Shipped,29,73.15,2121.35,spain,10278-10,112-HQ55022,32641.98,HQ55022,2003-06-06
10278,10,112,1166,S18_1889,Shipped,29,73.15,2121.35,spain,10278-10,112-ND748579,33347.88,ND748579,2004-08-20
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-AU364101,36251.03,AU364101,2003-07-19
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-DB583216,36140.38,DB583216,2004-11-01
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-DL460618,46895.48,DL460618,2005-05-19
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-HJ32686,59830.55,HJ32686,2004-01-30
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-IN446258,65071.26,IN446258,2005-03-25
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-JN355280,49539.37,JN355280,2003-10-26
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-JN722010,40206.2,JN722010,2003-02-25
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-KT52578,63843.55,KT52578,2003-12-09
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-MC46946,35420.74,MC46946,2004-07-09
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-MF629602,20009.53,MF629602,2004-08-16
10279,1,141,1370,S18_4933,Shipped,26,68.42,1778.92,spain,10279-1,141-NU627706,26155.91,NU627706,2004-05-17
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-AU364101,36251.03,AU364101,2003-07-19
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-DB583216,36140.38,DB583216,2004-11-01
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-DL460618,46895.48,DL460618,2005-05-19
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-HJ32686,59830.55,HJ32686,2004-01-30
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-IN446258,65071.26,IN446258,2005-03-25
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-JN355280,49539.37,JN355280,2003-10-26
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-JN722010,40206.2,JN722010,2003-02-25
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-KT52578,63843.55,KT52578,2003-12-09
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-MC46946,35420.74,MC46946,2004-07-09
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-MF629602,20009.53,MF629602,2004-08-16
10279,2,141,1370,S24_2887,Shipped,48,106.87,5129.76,spain,10279-2,141-NU627706,26155.91,NU627706,2004-05-17
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-AU364101,36251.03,AU364101,2003-07-19
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-DB583216,36140.38,DB583216,2004-11-01
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-DL460618,46895.48,DL460618,2005-05-19
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-HJ32686,59830.55,HJ32686,2004-01-30
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-IN446258,65071.26,IN446258,2005-03-25
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-JN355280,49539.37,JN355280,2003-10-26
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-JN722010,40206.2,JN722010,2003-02-25
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-KT52578,63843.55,KT52578,2003-12-09
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-MC46946,35420.74,MC46946,2004-07-09
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-MF629602,20009.53,MF629602,2004-08-16
10279,3,141,1370,S24_2766,Shipped,49,76.33,3740.17,spain,10279-3,141-NU627706,26155.91,NU627706,2004-05-17
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-AU364101,36251.03,AU364101,2003-07-19
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-DB583216,36140.38,DB583216,2004-11-01
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-DL460618,46895.48,DL460618,2005-05-19
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-HJ32686,59830.55,HJ32686,2004-01-30
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-IN446258,65071.26,IN446258,2005-03-25
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-JN355280,49539.37,JN355280,2003-10-26
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-JN722010,40206.2,JN722010,2003-02-25
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-KT52578,63843.55,KT52578,2003-12-09
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-MC46946,35420.74,MC46946,2004-07-09
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-MF629602,20009.53,MF629602,2004-08-16
10279,4,141,1370,S24_3191,Shipped,33,78.76,2599.08,spain,10279-4,141-NU627706,26155.91,NU627706,2004-05-17
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-AU364101,36251.03,AU364101,2003-07-19
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-DB583216,36140.38,DB583216,2004-11-01
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-DL460618,46895.48,DL460618,2005-05-19
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-HJ32686,59830.55,HJ32686,2004-01-30
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-IN446258,65071.26,IN446258,2005-03-25
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-JN355280,49539.37,JN355280,2003-10-26
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-JN722010,40206.2,JN722010,2003-02-25
10279,5,141,1370,S24_1046,Shipped,32,68.35,2187.2,spain,10279-5,141-KT52578,63843.55,KT52578,2003-12-09
